Date,Open,High,Low,Close,Ticker 
"Jan 28, 2019",91.35,92.43,90.05,90.5,MOEX
"Jan 29, 2019",90.13,91.8,89.52,91.8,MOEX
"Jan 30, 2019",91.62,91.95,90.7,91.9,MOEX
"Jan 31, 2019",92.11,93.77,92.03,92.82,MOEX
"Feb 01, 2019",92.61,94.23,92.56,93.5,MOEX
"Feb 04, 2019",93.94,94.38,92.5,92.7,MOEX
"Feb 05, 2019",92.75,92.76,91.7,91.7,MOEX
"Feb 06, 2019",91.88,92.7,91.18,91.5,MOEX
"Feb 07, 2019",91.49,91.49,89.9,90.07,MOEX
"Feb 08, 2019",89.89,91.2,89.7,90.7,MOEX
"Feb 11, 2019",90.3,91.69,90.17,90.3,MOEX
"Feb 12, 2019",90.62,90.92,89.76,89.94,MOEX
"Feb 13, 2019",90.29,91.45,87.52,88.8,MOEX
"Feb 14, 2019",87.98,89.84,87.26,89.12,MOEX
"Feb 15, 2019",89.23,90.15,89.05,90.15,MOEX
"Feb 18, 2019",90.15,90.65,89.5,89.71,MOEX
"Feb 19, 2019",89.7,90.2,89.0,89.52,MOEX
"Feb 20, 2019",90.0,90.08,89.55,89.6,MOEX
"Feb 21, 2019",89.85,89.94,88.77,88.91,MOEX
"Feb 22, 2019",89.35,89.7,88.98,89.5,MOEX
"Feb 25, 2019",89.62,90.15,89.32,89.67,MOEX
"Feb 26, 2019",89.7,90.43,89.11,90.43,MOEX
"Feb 27, 2019",90.55,91.16,89.94,90.67,MOEX
"Feb 28, 2019",90.4,91.22,89.91,91.22,MOEX
"Mar 01, 2019",91.22,91.95,90.72,91.57,MOEX
"Mar 04, 2019",91.75,93.37,91.44,92.44,MOEX
"Mar 05, 2019",92.44,93.22,91.6,92.38,MOEX
"Mar 06, 2019",92.53,94.6,92.53,93.6,MOEX
"Mar 07, 2019",93.59,94.72,93.09,93.95,MOEX
"Mar 11, 2019",93.65,94.92,93.03,93.14,MOEX
"Mar 12, 2019",93.67,94.1,92.91,93.0,MOEX
"Mar 13, 2019",93.0,93.69,91.62,91.82,MOEX
"Mar 14, 2019",92.0,92.21,91.0,91.5,MOEX
"Mar 15, 2019",91.66,91.81,90.71,91.08,MOEX
"Mar 18, 2019",91.5,91.94,90.77,91.45,MOEX
"Mar 19, 2019",91.71,91.94,90.9,91.11,MOEX
"Mar 20, 2019",91.16,91.29,90.11,90.54,MOEX
"Mar 21, 2019",90.8,90.9,90.31,90.63,MOEX
"Mar 22, 2019",90.66,90.88,89.05,89.08,MOEX
"Mar 25, 2019",89.08,90.63,88.4,90.5,MOEX
"Mar 26, 2019",90.62,91.78,90.27,91.07,MOEX
"Mar 27, 2019",91.2,91.58,90.2,90.61,MOEX
"Mar 28, 2019",90.3,90.75,90.11,90.64,MOEX
"Mar 29, 2019",90.72,91.66,90.64,91.3,MOEX
"Apr 01, 2019",91.58,92.46,91.42,92.34,MOEX
"Apr 02, 2019",92.39,92.95,92.03,92.14,MOEX
"Apr 03, 2019",92.03,92.8,90.71,90.77,MOEX
"Apr 04, 2019",91.03,91.5,90.55,91.27,MOEX
"Apr 05, 2019",91.21,92.0,90.97,91.02,MOEX
"Apr 08, 2019",91.38,91.55,90.86,91.0,MOEX
"Apr 09, 2019",91.0,91.43,90.8,91.04,MOEX
"Apr 10, 2019",91.26,93.8,91.14,93.11,MOEX
"Apr 11, 2019",93.15,93.37,91.5,91.5,MOEX
"Apr 12, 2019",91.73,92.18,91.22,91.4,MOEX
"Apr 15, 2019",91.5,91.9,91.25,91.46,MOEX
"Apr 16, 2019",91.8,92.05,90.86,91.05,MOEX
"Apr 17, 2019",91.35,91.58,90.71,91.2,MOEX
"Apr 18, 2019",91.01,91.47,90.81,91.25,MOEX
"Apr 19, 2019",91.18,92.0,91.1,91.6,MOEX
"Apr 22, 2019",92.0,92.4,91.71,92.19,MOEX
"Apr 23, 2019",92.4,92.7,91.43,91.5,MOEX
"Apr 24, 2019",91.59,91.59,91.11,91.32,MOEX
"Apr 25, 2019",91.33,91.54,90.7,90.7,MOEX
"Apr 26, 2019",90.7,91.21,90.17,90.99,MOEX
"Apr 29, 2019",91.1,92.4,91.05,91.68,MOEX
"Apr 30, 2019",91.0,91.05,89.88,91.05,MOEX
"May 02, 2019",90.78,91.32,90.7,90.8,MOEX
"May 03, 2019",91.02,92.15,90.89,91.83,MOEX
"May 06, 2019",91.5,93.17,91.06,93.17,MOEX
"May 07, 2019",93.02,93.84,92.25,93.8,MOEX
"May 08, 2019",93.18,93.87,92.03,92.47,MOEX
"May 10, 2019",92.51,93.03,91.55,91.67,MOEX
"May 13, 2019",84.98,87.36,84.78,86.34,MOEX
"May 14, 2019",86.5,87.35,85.27,85.51,MOEX
"May 15, 2019",85.65,85.99,83.9,84.8,MOEX
"May 16, 2019",85.09,85.5,84.4,84.7,MOEX
"May 17, 2019",84.7,85.36,83.38,83.8,MOEX
"May 20, 2019",84.0,84.86,83.42,84.15,MOEX
"May 21, 2019",84.43,85.07,84.03,84.2,MOEX
"May 22, 2019",84.59,84.96,84.24,84.57,MOEX
"May 23, 2019",84.49,84.92,83.83,83.9,MOEX
"May 24, 2019",84.0,84.7,83.59,83.59,MOEX
"May 27, 2019",83.75,84.47,83.74,84.3,MOEX
"May 28, 2019",84.32,84.4,83.4,83.5,MOEX
"May 29, 2019",83.49,84.33,83.23,84.3,MOEX
"May 30, 2019",84.41,84.86,83.85,84.75,MOEX
"May 31, 2019",84.4,84.75,83.97,84.75,MOEX
"Jun 03, 2019",84.25,84.82,84.04,84.82,MOEX
"Jun 04, 2019",84.83,86.14,84.43,85.98,MOEX
"Jun 05, 2019",85.5,86.35,85.11,85.56,MOEX
"Jun 06, 2019",85.73,86.9,85.5,86.58,MOEX
"Jun 07, 2019",86.83,88.38,86.66,87.55,MOEX
"Jun 10, 2019",87.59,89.31,87.58,89.24,MOEX
"Jun 11, 2019",89.0,89.99,88.98,89.55,MOEX
"Jun 13, 2019",89.55,89.75,87.88,89.5,MOEX
"Jun 14, 2019",89.36,90.0,88.5,89.3,MOEX
"Jun 17, 2019",89.4,89.43,88.84,89.1,MOEX
"Jun 18, 2019",88.8,89.48,88.53,89.42,MOEX
"Jun 19, 2019",89.42,90.0,89.35,90.0,MOEX
"Jun 20, 2019",90.72,90.97,90.16,90.68,MOEX
"Jun 21, 2019",90.5,90.8,88.75,89.68,MOEX
"Jun 24, 2019",89.6,90.08,88.61,89.41,MOEX
"Jun 25, 2019",89.68,89.92,88.88,89.35,MOEX
"Jun 26, 2019",89.5,90.3,89.37,90.3,MOEX
"Jun 27, 2019",90.31,90.5,89.6,89.77,MOEX
"Jun 28, 2019",89.7,90.15,89.45,90.15,MOEX
"Jul 01, 2019",90.5,90.9,90.02,90.9,MOEX
"Jul 02, 2019",90.9,91.98,90.4,91.98,MOEX
"Jul 03, 2019",92.18,92.98,91.7,92.7,MOEX
"Jul 04, 2019",92.92,94.32,92.21,94.3,MOEX
"Jul 05, 2019",94.4,95.99,93.85,95.3,MOEX
"Jul 08, 2019",95.05,96.92,94.12,96.42,MOEX
"Jul 09, 2019",96.47,97.23,94.94,95.32,MOEX
"Jul 10, 2019",95.32,95.67,93.86,95.0,MOEX
"Jul 11, 2019",94.7,95.4,94.04,94.9,MOEX
"Jul 12, 2019",94.7,94.7,92.77,93.97,MOEX
"Jul 15, 2019",94.3,95.18,93.5,95.18,MOEX
"Jul 16, 2019",95.01,95.64,93.35,93.45,MOEX
"Jul 17, 2019",93.69,94.1,92.67,92.73,MOEX
"Jul 18, 2019",92.7,93.22,91.85,92.99,MOEX
"Jul 19, 2019",93.5,93.7,92.51,93.06,MOEX
"Jul 22, 2019",93.05,93.11,91.96,92.22,MOEX
"Jul 23, 2019",92.35,92.49,91.5,91.51,MOEX
"Jul 24, 2019",91.6,91.6,89.19,90.0,MOEX
"Jul 25, 2019",90.19,92.02,89.87,92.0,MOEX
"Jul 26, 2019",92.0,92.4,91.0,91.14,MOEX
"Jul 29, 2019",91.7,92.5,91.07,91.95,MOEX
"Jul 30, 2019",92.0,93.31,91.87,93.31,MOEX
"Jul 31, 2019",93.44,93.56,92.82,93.16,MOEX
"Aug 01, 2019",93.14,93.75,92.22,92.49,MOEX
"Aug 02, 2019",91.8,92.76,91.4,92.4,MOEX
"Aug 05, 2019",92.04,93.6,92.04,93.5,MOEX
"Aug 06, 2019",93.38,95.91,93.08,94.9,MOEX
"Aug 07, 2019",95.1,95.78,94.17,95.4,MOEX
"Aug 08, 2019",95.57,96.75,95.5,95.5,MOEX
"Aug 09, 2019",95.2,95.74,94.15,94.9,MOEX
"Aug 12, 2019",94.94,95.34,94.2,94.8,MOEX
"Aug 13, 2019",94.7,94.9,93.8,94.8,MOEX
"Aug 14, 2019",94.94,95.37,93.2,94.0,MOEX
"Aug 15, 2019",93.69,94.0,92.3,93.16,MOEX
"Aug 16, 2019",93.4,93.9,91.83,91.83,MOEX
"Aug 19, 2019",92.2,93.0,90.66,92.6,MOEX
"Aug 20, 2019",93.0,93.0,91.5,91.5,MOEX
"Aug 21, 2019",91.79,92.31,91.2,91.9,MOEX
"Aug 22, 2019",92.28,93.0,91.26,92.65,MOEX
"Aug 23, 2019",93.1,94.5,92.9,93.5,MOEX
"Aug 26, 2019",93.45,93.8,92.72,93.3,MOEX
"Aug 27, 2019",93.74,94.8,93.48,94.33,MOEX
"Aug 28, 2019",94.33,95.27,94.07,95.27,MOEX
"Aug 29, 2019",95.05,95.92,94.85,95.8,MOEX
"Aug 30, 2019",95.7,95.7,94.27,94.62,MOEX
"Sep 02, 2019",95.7,95.7,94.04,94.64,MOEX
"Sep 03, 2019",94.5,95.27,93.3,95.22,MOEX
"Sep 04, 2019",95.3,95.73,94.65,95.53,MOEX
"Sep 05, 2019",95.7,96.19,95.01,95.3,MOEX
"Sep 06, 2019",95.3,96.19,94.62,95.54,MOEX
"Sep 09, 2019",95.15,96.01,93.75,95.65,MOEX
"Sep 10, 2019",95.16,95.64,94.5,95.18,MOEX
"Sep 11, 2019",95.44,96.98,94.05,96.79,MOEX
"Sep 12, 2019",96.7,97.64,95.8,96.0,MOEX
"Sep 13, 2019",96.2,97.77,95.33,96.8,MOEX
"Sep 16, 2019",97.0,97.38,96.07,97.35,MOEX
"Sep 17, 2019",97.21,97.69,96.47,96.65,MOEX
"Sep 18, 2019",96.48,96.9,95.52,95.96,MOEX
"Sep 19, 2019",95.95,96.81,95.54,96.24,MOEX
"Sep 20, 2019",96.62,96.66,95.26,95.58,MOEX
"Sep 23, 2019",95.29,96.12,94.3,96.12,MOEX
"Sep 24, 2019",95.71,96.0,94.7,95.15,MOEX
"Sep 25, 2019",94.7,95.09,94.1,94.99,MOEX
"Sep 26, 2019",94.99,95.35,94.37,94.94,MOEX
"Sep 27, 2019",94.7,95.66,94.55,94.85,MOEX
"Sep 30, 2019",94.87,95.29,94.25,94.74,MOEX
"Oct 01, 2019",94.99,95.23,94.41,95.03,MOEX
"Oct 02, 2019",94.75,95.63,91.32,91.55,MOEX
"Oct 03, 2019",91.7,92.68,90.51,91.69,MOEX
"Oct 04, 2019",92.0,93.16,91.3,91.44,MOEX
"Oct 07, 2019",91.9,92.1,90.85,91.01,MOEX
"Oct 08, 2019",91.01,91.34,89.62,90.0,MOEX
"Oct 09, 2019",90.0,90.56,89.55,90.1,MOEX
"Oct 10, 2019",89.8,90.37,89.72,90.0,MOEX
"Oct 11, 2019",90.35,90.42,89.64,90.25,MOEX
"Oct 14, 2019",90.4,90.95,89.23,89.69,MOEX
"Oct 15, 2019",90.42,91.75,90.34,91.5,MOEX
"Oct 16, 2019",91.73,93.95,91.37,93.95,MOEX
"Oct 17, 2019",93.69,94.73,92.31,92.7,MOEX
"Oct 18, 2019",92.74,93.79,92.39,92.7,MOEX
"Oct 21, 2019",92.85,93.29,92.02,93.26,MOEX
"Oct 22, 2019",93.5,94.39,92.22,92.99,MOEX
"Oct 23, 2019",92.98,93.32,92.5,93.05,MOEX
"Oct 24, 2019",93.0,93.07,91.36,92.15,MOEX
"Oct 25, 2019",92.05,93.2,91.72,93.2,MOEX
"Oct 28, 2019",93.0,94.21,93.0,93.61,MOEX
"Oct 29, 2019",93.95,94.6,93.33,94.0,MOEX
"Oct 30, 2019",93.85,94.99,93.58,94.99,MOEX
"Oct 31, 2019",95.01,95.67,94.1,95.03,MOEX
"Nov 01, 2019",95.0,97.43,94.44,97.05,MOEX
"Nov 05, 2019",97.0,100.5,96.6,100.29,MOEX
"Nov 06, 2019",100.28,100.28,98.71,99.95,MOEX
"Nov 07, 2019",99.5,100.49,99.12,99.52,MOEX
"Nov 08, 2019",99.5,100.18,98.2,99.14,MOEX
"Nov 11, 2019",98.88,100.0,98.51,100.0,MOEX
"Nov 12, 2019",100.0,100.74,99.15,99.7,MOEX
"Nov 13, 2019",99.99,100.26,99.32,100.26,MOEX
"Nov 14, 2019",100.0,100.88,99.16,99.94,MOEX
"Nov 15, 2019",99.98,100.37,99.7,100.13,MOEX
"Nov 18, 2019",100.0,100.49,99.61,100.0,MOEX
"Nov 19, 2019",100.0,100.5,99.82,100.5,MOEX
"Nov 20, 2019",100.21,104.05,100.21,103.17,MOEX
"Nov 21, 2019",103.3,103.34,101.75,102.72,MOEX
"Nov 22, 2019",102.4,106.35,102.12,105.2,MOEX
"Nov 25, 2019",105.4,106.02,103.71,104.42,MOEX
"Nov 26, 2019",104.6,105.41,103.81,105.0,MOEX
"Nov 27, 2019",104.91,106.88,104.73,106.5,MOEX
"Nov 28, 2019",106.23,106.88,104.8,105.58,MOEX
"Nov 29, 2019",105.63,106.2,104.97,105.7,MOEX
"Dec 02, 2019",105.84,106.28,105.11,106.28,MOEX
"Dec 03, 2019",106.15,106.23,103.81,103.89,MOEX
"Dec 04, 2019",104.15,105.98,103.89,105.98,MOEX
"Dec 05, 2019",106.0,106.0,104.36,104.36,MOEX
"Dec 06, 2019",104.7,106.17,104.43,106.17,MOEX
"Dec 09, 2019",106.16,106.29,105.12,106.05,MOEX
"Dec 10, 2019",105.7,105.96,104.3,104.8,MOEX
"Dec 11, 2019",104.9,106.3,104.76,106.3,MOEX
"Dec 12, 2019",106.4,109.95,106.2,108.09,MOEX
"Dec 13, 2019",108.45,109.91,107.83,108.96,MOEX
"Dec 16, 2019",109.4,109.98,108.81,109.09,MOEX
"Dec 17, 2019",109.05,111.4,108.22,109.05,MOEX
"Dec 18, 2019",109.05,109.5,107.26,107.28,MOEX
"Dec 19, 2019",107.6,109.0,107.4,108.55,MOEX
"Dec 20, 2019",108.32,108.59,107.48,107.48,MOEX
"Dec 23, 2019",107.71,108.26,107.4,108.05,MOEX
"Dec 24, 2019",108.09,108.1,106.94,107.2,MOEX
"Dec 25, 2019",107.22,107.34,106.37,106.82,MOEX
"Dec 26, 2019",106.6,107.34,106.1,106.74,MOEX
"Dec 27, 2019",106.82,107.35,106.24,107.08,MOEX
"Dec 30, 2019",107.2,108.2,106.94,107.75,MOEX
"Jan 03, 2020",108.0,109.86,106.7,107.18,MOEX
"Jan 06, 2020",107.2,108.03,106.42,108.03,MOEX
"Jan 08, 2020",107.7,111.18,107.5,110.84,MOEX
"Jan 09, 2020",110.73,111.2,109.6,111.0,MOEX
"Jan 10, 2020",111.1,113.0,110.61,112.99,MOEX
"Jan 13, 2020",113.0,114.2,112.16,114.1,MOEX
"Jan 14, 2020",114.2,115.0,113.23,114.02,MOEX
"Jan 15, 2020",113.7,115.88,113.54,115.88,MOEX
"Jan 16, 2020",116.0,116.38,113.81,114.5,MOEX
"Jan 17, 2020",114.3,115.26,114.07,114.8,MOEX
"Jan 20, 2020",114.81,116.0,114.43,116.0,MOEX
"Jan 21, 2020",115.9,115.99,113.2,114.62,MOEX
"Jan 22, 2020",114.7,114.97,113.58,114.5,MOEX
"Jan 23, 2020",114.1,114.45,112.27,113.82,MOEX
"Jan 24, 2020",113.85,114.42,112.63,113.0,MOEX
"Jan 27, 2020",112.6,112.95,109.98,110.62,MOEX
"Jan 28, 2020",110.8,112.49,109.3,111.3,MOEX
"Jan 29, 2020",111.97,113.44,110.91,111.8,MOEX
"Jan 30, 2020",111.5,112.58,110.81,111.81,MOEX
"Jan 31, 2020",111.85,112.5,109.94,109.94,MOEX
"Feb 03, 2020",108.0,111.89,107.47,110.94,MOEX
"Feb 04, 2020",111.45,113.94,111.22,113.35,MOEX
"Feb 05, 2020",113.97,114.55,112.47,113.3,MOEX
"Feb 06, 2020",113.79,114.3,110.49,112.42,MOEX
"Feb 07, 2020",112.4,113.38,111.31,113.16,MOEX
"Feb 10, 2020",112.7,113.94,111.52,113.8,MOEX
"Feb 11, 2020",113.8,115.0,112.14,114.0,MOEX
"Feb 12, 2020",114.39,114.49,112.22,112.91,MOEX
"Feb 13, 2020",112.75,113.13,111.8,112.25,MOEX
"Feb 14, 2020",112.25,112.88,111.52,112.5,MOEX
"Feb 17, 2020",112.82,112.95,112.01,112.8,MOEX
"Feb 18, 2020",112.6,112.6,111.57,111.8,MOEX
"Feb 19, 2020",112.01,112.54,111.6,111.65,MOEX
"Feb 20, 2020",111.94,112.32,111.65,112.0,MOEX
"Feb 21, 2020",111.7,112.52,111.2,111.33,MOEX
"Feb 25, 2020",110.58,111.29,107.54,107.54,MOEX
"Feb 26, 2020",107.51,107.52,105.1,107.3,MOEX
"Feb 27, 2020",106.7,106.9,104.12,104.73,MOEX
"Feb 28, 2020",101.87,103.5,92.3,99.08,MOEX
"Mar 02, 2020",101.4,102.55,99.0,99.73,MOEX
"Mar 03, 2020",101.05,101.7,97.39,98.08,MOEX
"Mar 04, 2020",97.82,98.65,96.17,96.5,MOEX
"Mar 05, 2020",97.36,97.69,94.53,94.93,MOEX
"Mar 06, 2020",95.1,95.4,89.32,90.95,MOEX
"Mar 10, 2020",81.92,93.92,81.86,90.0,MOEX
"Mar 11, 2020",92.8,94.7,90.37,92.64,MOEX
"Mar 12, 2020",90.68,92.44,87.2,91.69,MOEX
"Mar 13, 2020",91.9,94.58,88.99,90.01,MOEX
"Mar 16, 2020",89.0,90.89,85.02,87.5,MOEX
"Mar 17, 2020",87.6,88.48,83.01,83.97,MOEX
"Mar 18, 2020",83.35,84.32,80.0,80.98,MOEX
"Mar 19, 2020",80.98,88.46,79.54,88.46,MOEX
"Mar 20, 2020",89.98,93.0,89.5,92.0,MOEX
"Mar 23, 2020",90.03,91.71,86.16,91.6,MOEX
"Mar 24, 2020",93.43,95.95,93.01,94.46,MOEX
"Mar 25, 2020",95.39,97.46,89.38,92.97,MOEX
"Mar 26, 2020",92.44,95.0,90.71,92.78,MOEX
"Mar 27, 2020",93.0,94.0,90.15,91.73,MOEX
"Mar 30, 2020",91.0,94.08,89.44,93.6,MOEX
"Mar 31, 2020",93.88,97.25,93.7,97.25,MOEX
"Apr 01, 2020",95.78,97.24,95.03,96.71,MOEX
"Apr 02, 2020",97.5,98.23,95.27,97.25,MOEX
"Apr 03, 2020",97.0,100.02,96.71,99.0,MOEX
"Apr 06, 2020",99.89,101.44,98.9,100.75,MOEX
"Apr 07, 2020",102.6,103.5,100.35,101.37,MOEX
"Apr 08, 2020",101.02,104.3,100.0,104.2,MOEX
"Apr 09, 2020",105.0,106.9,103.93,106.9,MOEX
"Apr 10, 2020",106.5,106.5,105.14,105.4,MOEX
"Apr 13, 2020",105.8,106.15,101.05,103.33,MOEX
"Apr 14, 2020",104.1,106.84,104.1,106.2,MOEX
"Apr 15, 2020",105.95,106.79,102.11,102.68,MOEX
"Apr 16, 2020",103.56,108.98,102.8,108.58,MOEX
"Apr 17, 2020",109.9,113.77,109.52,113.37,MOEX
"Apr 20, 2020",113.3,113.36,111.65,111.8,MOEX
"Apr 21, 2020",111.11,111.8,108.37,111.0,MOEX
"Apr 22, 2020",111.0,118.84,110.25,116.04,MOEX
"Apr 23, 2020",119.9,119.9,116.8,117.5,MOEX
"Apr 24, 2020",117.5,118.23,115.58,117.03,MOEX
"Apr 27, 2020",118.2,120.65,117.85,120.1,MOEX
"Apr 28, 2020",120.3,125.35,118.8,125.35,MOEX
"Apr 29, 2020",126.07,129.15,120.77,121.5,MOEX
"Apr 30, 2020",121.7,123.94,116.97,120.23,MOEX
"May 04, 2020",118.66,122.47,117.88,119.6,MOEX
"May 05, 2020",121.1,121.59,119.85,120.99,MOEX
"May 06, 2020",121.99,123.68,120.92,122.74,MOEX
"May 07, 2020",123.34,125.25,122.92,124.78,MOEX
"May 08, 2020",125.9,127.78,124.2,127.09,MOEX
"May 12, 2020",127.54,128.74,125.7,128.3,MOEX
"May 13, 2020",128.0,128.0,125.1,127.28,MOEX
"May 14, 2020",120.1,120.29,114.62,116.46,MOEX
"May 15, 2020",118.0,119.6,113.11,113.57,MOEX
"May 18, 2020",115.0,115.91,113.17,115.91,MOEX
"May 19, 2020",115.77,116.6,114.0,114.4,MOEX
"May 20, 2020",114.4,116.06,114.23,115.8,MOEX
"May 21, 2020",116.04,116.39,114.8,115.35,MOEX
"May 22, 2020",114.51,114.94,113.3,114.47,MOEX
"May 25, 2020",114.31,115.98,114.26,115.98,MOEX
"May 26, 2020",116.56,116.82,114.86,115.33,MOEX
"May 27, 2020",115.3,116.4,113.77,114.59,MOEX
"May 28, 2020",114.59,115.46,114.24,115.39,MOEX
"May 29, 2020",115.19,115.19,113.9,114.29,MOEX
"Jun 01, 2020",114.28,115.32,113.39,114.42,MOEX
"Jun 02, 2020",115.12,116.1,114.01,115.5,MOEX
"Jun 03, 2020",115.57,119.35,115.38,118.48,MOEX
"Jun 04, 2020",118.5,119.57,115.83,118.4,MOEX
"Jun 05, 2020",118.75,118.95,117.3,118.28,MOEX
"Jun 08, 2020",118.56,119.17,116.0,116.66,MOEX
"Jun 09, 2020",116.8,117.39,114.51,115.05,MOEX
"Jun 10, 2020",115.39,116.5,115.1,115.42,MOEX
"Jun 11, 2020",115.18,116.46,114.06,116.05,MOEX
"Jun 15, 2020",114.88,116.44,111.38,116.24,MOEX
"Jun 16, 2020",116.57,117.59,116.13,116.13,MOEX
"Jun 17, 2020",116.4,117.26,115.0,115.0,MOEX
"Jun 18, 2020",115.58,116.55,114.94,115.16,MOEX
"Jun 19, 2020",116.18,116.5,115.1,115.67,MOEX
"Jun 22, 2020",115.95,116.45,114.66,116.0,MOEX
"Jun 23, 2020",116.42,116.42,115.02,115.4,MOEX
"Jun 25, 2020",115.0,115.6,113.6,114.87,MOEX
"Jun 26, 2020",115.06,115.39,111.47,113.42,MOEX
"Jun 29, 2020",113.01,114.2,112.24,113.4,MOEX
"Jun 30, 2020",113.77,114.34,112.74,113.25,MOEX
"Jul 02, 2020",113.8,116.33,113.48,116.07,MOEX
"Jul 03, 2020",116.33,116.4,115.56,116.14,MOEX
"Jul 06, 2020",116.85,120.0,116.4,118.99,MOEX
"Jul 07, 2020",120.0,123.5,118.59,122.51,MOEX
"Jul 08, 2020",122.79,123.69,121.7,122.48,MOEX
"Jul 09, 2020",122.65,124.95,122.37,124.01,MOEX
"Jul 10, 2020",123.66,126.8,123.09,126.45,MOEX
"Jul 13, 2020",126.8,127.86,121.81,124.04,MOEX
"Jul 14, 2020",123.52,124.98,121.32,124.92,MOEX
"Jul 15, 2020",125.29,125.83,123.78,125.69,MOEX
"Jul 16, 2020",124.81,126.7,124.33,125.34,MOEX
"Jul 17, 2020",125.0,125.8,124.01,125.37,MOEX
"Jul 20, 2020",125.22,126.3,124.27,125.92,MOEX
"Jul 21, 2020",126.18,127.3,124.3,124.61,MOEX
"Jul 22, 2020",124.8,126.63,124.37,126.38,MOEX
"Jul 23, 2020",126.63,127.15,124.7,125.46,MOEX
"Jul 24, 2020",125.65,128.33,125.17,128.2,MOEX
"Jul 27, 2020",127.91,132.24,127.5,132.0,MOEX
"Jul 28, 2020",132.07,133.99,130.96,131.76,MOEX
"Jul 29, 2020",131.8,134.01,131.6,133.99,MOEX
"Jul 30, 2020",133.99,134.2,128.63,131.76,MOEX
"Jul 31, 2020",132.0,133.5,131.14,133.25,MOEX
"Aug 03, 2020",133.53,139.77,133.53,138.86,MOEX
"Aug 04, 2020",139.36,140.79,137.27,140.55,MOEX
"Aug 05, 2020",140.98,146.94,140.14,145.35,MOEX
"Aug 06, 2020",145.03,148.12,144.2,147.1,MOEX
"Aug 07, 2020",146.4,146.49,142.56,143.24,MOEX
"Aug 10, 2020",142.5,143.65,139.52,140.77,MOEX
"Aug 11, 2020",140.48,144.9,140.48,143.14,MOEX
"Aug 12, 2020",143.15,144.97,142.0,144.65,MOEX
"Aug 13, 2020",144.76,147.5,143.76,146.06,MOEX
"Aug 14, 2020",146.06,146.7,142.66,143.75,MOEX
"Aug 17, 2020",144.0,145.95,141.7,143.96,MOEX
"Aug 18, 2020",143.88,145.23,143.05,143.57,MOEX
"Aug 19, 2020",143.63,145.1,142.61,144.34,MOEX
"Aug 20, 2020",143.42,145.1,143.09,144.35,MOEX
"Aug 21, 2020",146.0,146.9,142.02,146.18,MOEX
"Aug 24, 2020",147.0,148.8,144.5,145.72,MOEX
"Aug 25, 2020",145.8,146.4,143.05,143.72,MOEX
"Aug 26, 2020",144.08,144.35,142.36,143.52,MOEX
"Aug 27, 2020",143.65,143.9,140.67,141.6,MOEX
"Aug 28, 2020",141.95,141.95,138.15,139.38,MOEX
"Aug 31, 2020",140.0,140.69,135.62,137.87,MOEX
"Sep 01, 2020",138.01,138.89,135.2,137.5,MOEX
"Sep 02, 2020",138.08,139.19,136.58,137.05,MOEX
"Sep 03, 2020",137.0,138.5,135.31,136.5,MOEX
"Sep 04, 2020",136.0,137.08,129.0,135.08,MOEX
"Sep 07, 2020",134.09,137.79,133.58,136.77,MOEX
"Sep 08, 2020",137.15,137.86,134.55,136.54,MOEX
"Sep 09, 2020",136.15,137.07,135.05,136.86,MOEX
"Sep 10, 2020",136.77,140.54,136.28,139.15,MOEX
"Sep 11, 2020",139.31,139.85,137.85,138.39,MOEX
"Sep 14, 2020",139.21,139.66,137.01,137.79,MOEX
"Sep 15, 2020",138.02,140.27,137.51,139.84,MOEX
"Sep 16, 2020",140.0,145.9,139.8,145.57,MOEX
"Sep 17, 2020",144.83,149.42,144.23,148.68,MOEX
"Sep 18, 2020",149.51,150.0,145.5,146.26,MOEX
"Sep 21, 2020",146.49,146.49,140.41,142.24,MOEX
"Sep 22, 2020",140.8,148.7,140.8,144.57,MOEX
"Sep 23, 2020",145.0,147.15,143.26,143.9,MOEX
"Sep 24, 2020",144.17,145.85,141.35,145.3,MOEX
"Sep 25, 2020",145.2,147.98,143.1,144.65,MOEX
"Sep 28, 2020",145.25,148.12,144.89,147.5,MOEX
"Sep 29, 2020",147.6,149.33,145.18,148.96,MOEX
"Sep 30, 2020",148.48,149.88,146.37,146.92,MOEX
"Oct 01, 2020",147.4,147.9,145.13,146.01,MOEX
"Oct 02, 2020",145.31,148.3,144.78,148.1,MOEX
"Oct 05, 2020",148.91,155.92,148.4,154.53,MOEX
"Oct 06, 2020",154.6,155.68,153.4,154.16,MOEX
"Oct 07, 2020",154.48,154.48,150.82,151.9,MOEX
"Oct 08, 2020",152.81,153.34,149.67,150.38,MOEX
"Oct 09, 2020",150.29,151.28,148.84,149.55,MOEX
"Oct 12, 2020",149.96,153.1,149.09,151.66,MOEX
"Oct 13, 2020",151.03,151.97,147.03,148.4,MOEX
"Oct 14, 2020",149.0,151.45,148.41,149.3,MOEX
"Oct 15, 2020",149.25,151.9,148.44,150.25,MOEX
"Oct 16, 2020",150.1,150.1,146.16,146.92,MOEX
"Oct 19, 2020",147.0,147.63,143.44,144.42,MOEX
"Oct 20, 2020",144.01,147.88,142.28,146.26,MOEX
"Oct 21, 2020",146.52,148.6,146.0,146.94,MOEX
"Oct 22, 2020",146.77,147.15,144.23,145.32,MOEX
"Oct 23, 2020",145.95,145.97,140.86,142.67,MOEX
